date,run_type,symbol,asset_class,phase,score,classification,close,confirmation_trigger_value,invalidation_level_value,was_notified,notification_reason,alert_type,created_at
2026-05-08,weekly-report,ITB,sectors,"Queda extrema, mas sem fundo",32,"Queda extrema, mas sem fundo",93.0,103.23999786376952,87.56999969482422,False,,,2026-05-08T19:57:00
2026-05-08,weekly-report,SOFI,growth_stocks,"Queda extrema, mas sem fundo",32,"Queda extrema, mas sem fundo",15.75,20.1299991607666,14.93000030517578,False,,,2026-05-08T19:57:00
2026-05-08,weekly-report,MELI,growth_stocks,Fora do padrão,32,Fora do padrao,1632.52001953125,1903.0,1593.2099609375,False,,,2026-05-08T19:57:00
2026-05-08,weekly-report,IBM,mega_caps,"Queda extrema, mas sem fundo",32,"Queda extrema, mas sem fundo",229.759994506836,258.5,220.72000122070312,False,,,2026-05-08T19:57:00
2026-05-08,weekly-report,MA,banks,Fora do padrão,32,Fora do padrao,495.4800109863281,534.2100219726562,479.6756969999703,False,,,2026-05-08T19:57:00
2026-05-08,weekly-report,EIDO,emerging_markets,Fora do padrão,32,Fora do padrao,14.890000343322754,16.6299991607666,14.68000030517578,False,,,2026-05-08T19:57:00
2026-05-08,weekly-report,EWU,developed_international,Fora do padrão,32,Fora do padrao,46.70000076293945,48.369998931884766,43.59000015258789,False,,,2026-05-08T19:57:00
2026-05-08,weekly-report,EWG,developed_international,Fora do padrão,32,Fora do padrao,42.650001525878906,43.70000076293945,37.97999954223633,False,,,2026-05-08T19:57:00
2026-05-08,weekly-report,EWA,developed_international,Fora do padrão,32,Fora do padrao,29.540000915527344,30.479999542236328,26.100000381469727,False,,,2026-05-08T19:57:00
2026-05-08,weekly-report,VNQ,reits,Fora do padrão,32,Fora do padrao,96.62000274658205,97.37000274658205,86.83999633789062,False,,,2026-05-08T19:57:00
2026-05-08,weekly-report,IYR,reits,Fora do padrão,32,Fora do padrao,102.7699966430664,103.58999633789062,92.4499969482422,False,,,2026-05-08T19:57:00
2026-05-08,weekly-report,PLD,reits,Fora do padrão,32,Fora do padrao,144.08999633789062,145.44000244140625,124.4686416356318,False,,,2026-05-08T19:57:00
2026-05-08,weekly-report,SPG,reits,Fora do padrão,32,Fora do padrao,202.1199951171875,208.27999877929688,177.8800048828125,False,,,2026-05-08T19:57:00
2026-05-08,weekly-report,TLT,bonds,Fora do padrão,31,Fora do padrao,86.08000183105469,86.9190409403093,84.76000213623047,False,,,2026-05-08T19:57:00
2026-05-08,weekly-report,UGA,commodities,Fora do padrão,31,Fora do padrao,116.73999786376952,124.5999984741211,60.70000076293945,False,,,2026-05-08T19:57:00
2026-05-08,weekly-report,NFLX,mega_caps,"Queda extrema, mas sem fundo",31,"Queda extrema, mas sem fundo",87.48999786376953,108.9499969482422,75.01000213623047,False,,,2026-05-08T19:57:00
2026-05-08,weekly-report,PG,defensive_dividends,Fora do padrão,31,Fora do padrao,146.4199981689453,152.4199981689453,135.62848383699432,False,,,2026-05-08T19:57:00
2026-05-08,weekly-report,VZ,defensive_dividends,Fora do padrão,31,Fora do padrao,47.220001220703125,48.650001525878906,38.10684498781928,False,,,2026-05-08T19:57:00
2026-05-08,weekly-report,EWL,developed_international,Fora do padrão,31,Fora do padrao,61.79999923706055,62.84000015258789,55.970001220703125,False,,,2026-05-08T19:57:00
2026-05-08,weekly-report,IEF,bonds,Fora do padrão,29,Fora do padrao,94.95999908447266,95.73448433794586,93.73765162539458,False,,,2026-05-08T19:57:00
2026-05-08,weekly-report,GOVT,bonds,Fora do padrão,29,Fora do padrao,22.815000534057617,22.94042452490784,22.584067996084684,False,,,2026-05-08T19:57:00
2026-05-08,weekly-report,EWQ,developed_international,Fora do padrão,29,Fora do padrao,45.7599983215332,47.27000045776367,41.58000183105469,False,,,2026-05-08T19:57:00
2026-05-08,weekly-report,XLI,sectors,Fora do padrão,28,Fora do padrao,173.1999969482422,177.72000122070312,154.54574420979216,False,,,2026-05-08T19:57:00
2026-05-08,weekly-report,XBI,sectors,Fora do padrão,28,Fora do padrao,134.7100067138672,139.19000244140625,118.19000244140624,False,,,2026-05-08T19:57:00
2026-05-08,weekly-report,AFRM,growth_stocks,Fora do padrão,28,Fora do padrao,64.01000213623047,71.29000091552734,42.095001220703125,False,,,2026-05-08T19:57:00
2026-05-08,weekly-report,SCHW,banks,Fora do padrão,28,Fora do padrao,88.61000061035156,100.76000213623048,87.83999633789062,False,,,2026-05-08T19:57:00
2026-05-08,weekly-report,WFC,banks,Fora do padrão,28,Fora do padrao,75.63999938964844,86.69999694824219,74.02999877929688,False,,,2026-05-08T19:57:00
2026-05-08,weekly-report,EDV,bonds,Fora do padrão,27,Fora do padrao,64.02999877929688,65.02999877929688,62.650001525878906,False,,,2026-05-08T19:57:00
2026-05-08,weekly-report,XLV,sectors,Fora do padrão,27,Fora do padrao,143.49000549316406,149.60000610351562,141.97000122070312,False,,,2026-05-08T19:57:00
2026-05-08,weekly-report,XLB,sectors,Fora do padrão,27,Fora do padrao,51.59000015258789,52.77000045776367,45.06957065216492,False,,,2026-05-08T19:57:00
2026-05-08,weekly-report,KBE,sectors,Fora do padrão,27,Fora do padrao,64.05000305175781,65.44000244140625,56.46015906542908,False,,,2026-05-08T19:57:00
2026-05-08,weekly-report,KRE,sectors,Fora do padrão,27,Fora do padrao,69.8499984741211,71.44000244140625,61.44315712991166,False,,,2026-05-08T19:57:00
2026-05-08,weekly-report,XRT,sectors,Fora do padrão,27,Fora do padrao,84.72000122070312,89.01000213623047,77.91999816894531,False,,,2026-05-08T19:57:00
2026-05-08,weekly-report,PLTR,growth_stocks,Fora do padrão,27,Fora do padrao,137.8000030517578,152.67999267578125,122.68000030517578,False,,,2026-05-08T19:57:00
2026-05-08,weekly-report,ABBV,defensive_dividends,Fora do padrão,27,Fora do padrao,201.5500030517578,214.8699951171875,190.75,False,,,2026-05-08T19:57:00
2026-05-08,weekly-report,ZROZ,bonds,Fora do padrão,26,Fora do padrao,63.0099983215332,64.02999877929688,61.540000915527344,False,,,2026-05-08T19:57:00
2026-05-08,weekly-report,NET,growth_stocks,Fora do padrão,26,Fora do padrao,196.1300048828125,258.8800048828125,158.8300018310547,False,,,2026-05-08T19:57:00
2026-05-08,weekly-report,EWP,developed_international,Fora do padrão,26,Fora do padrao,57.22999954223633,58.9900016784668,51.43000030517578,False,,,2026-05-08T19:57:00
2026-05-08,weekly-report,EQIX,reits,Fora do padrão,26,Fora do padrao,1072.0799560546875,1128.6800537109375,751.3051809229631,False,,,2026-05-08T19:57:00
2026-05-08,weekly-report,XLU,sectors,Fora do padrão,23,Fora do padrao,44.720001220703125,47.29999923706055,41.45020523061718,False,,,2026-05-08T19:57:00
2026-05-08,weekly-report,SHOP,growth_stocks,Fora do padrão,23,Fora do padrao,110.41000366210938,137.3000030517578,104.2699966430664,False,,,2026-05-08T19:57:00
2026-05-08,weekly-report,MCD,defensive_dividends,Fora do padrão,23,Fora do padrao,275.75,312.5400085449219,274.8299865722656,False,,,2026-05-08T19:57:00
2026-05-08,weekly-report,META,mega_caps,Fora do padrão,22,Fora do padrao,609.6300048828125,691.52001953125,520.260009765625,False,,,2026-05-08T19:57:00
2026-05-08,weekly-report,PEP,defensive_dividends,Fora do padrão,22,Fora do padrao,154.6199951171875,160.02999877929688,134.80563157408733,False,,,2026-05-08T19:57:00
2026-05-08,weekly-report,O,reits,Fora do padrão,22,Fora do padrao,61.91999816894531,65.070180292234,54.96380858950384,False,,,2026-05-08T19:57:00
2026-05-08,weekly-report,AMT,reits,Fora do padrão,22,Fora do padrao,176.52999877929688,184.1100006103516,163.4468972054467,False,,,2026-05-08T19:57:00
2026-05-08,weekly-report,XLE,sectors,Fora do padrão,21,Fora do padrao,55.70000076293945,59.84000015258789,44.20120212894493,False,,,2026-05-08T19:57:00
2026-05-08,weekly-report,JNJ,defensive_dividends,Fora do padrão,19,Fora do padrao,221.32000732421875,242.19000244140625,199.8475843916204,False,,,2026-05-08T19:57:00
2026-05-08,weekly-report,MRK,defensive_dividends,Fora do padrão,19,Fora do padrao,111.37999725341795,121.3000030517578,103.66219814628955,False,,,2026-05-08T19:57:00
2026-05-08,weekly-report,T,defensive_dividends,Fora do padrão,19,Fora do padrao,25.15999984741211,26.76000022888184,22.712292700619045,False,,,2026-05-08T19:57:00
2026-05-08,weekly-report,DUK,defensive_dividends,Fora do padrão,19,Fora do padrao,124.16999816894533,132.1199951171875,114.12797403584553,False,,,2026-05-08T19:57:00
2026-05-08,weekly-report,SO,defensive_dividends,Fora do padrão,19,Fora do padrao,91.8000030517578,97.4000015258789,84.55582824780603,False,,,2026-05-08T19:57:00
,weekly-report,SQ,growth_stocks,Fora do padrão,0,error,0.0,,,False,,,2026-05-08T19:57:00
2026-05-08,weekly-report,ADA-USD,crypto,Acumulação avançada,69,Acumulacao avancada,0.2743000090122223,0.2769617140293121,0.2346830070018768,False,,,2026-05-08T20:07:46
2026-05-08,weekly-report,LINK-USD,crypto,Acumulação avançada,67,Acumulacao avancada,10.371000289916992,10.475152015686035,8.077677726745605,False,,,2026-05-08T20:07:46
2026-05-08,weekly-report,DOGE-USD,crypto,Acumulação avançada,67,Acumulacao avancada,0.1094100028276443,0.1168750002980232,0.0874399989843368,False,,,2026-05-08T20:07:46
2026-05-08,weekly-report,LTC-USD,crypto,Acumulação avançada,67,Acumulacao avancada,58.25,58.90254211425781,50.356292724609375,False,,,2026-05-08T20:07:46
2026-05-08,weekly-report,INJ-USD,crypto,Acumulação avançada,65,Acumulacao avancada,4.21999979019165,4.279088497161865,2.7312240600585938,False,,,2026-05-08T20:07:46
2026-05-08,weekly-report,AVAX-USD,crypto,Acumulação avançada,64,Acumulacao avancada,9.920000076293944,9.997118949890137,8.203877449035645,False,,,2026-05-08T20:07:46
2026-05-08,weekly-report,SOL-USD,crypto,Acumulação avançada,63,Acumulacao avancada,92.08999633789062,92.68711853027344,76.02326965332031,False,,,2026-05-08T20:07:46
2026-05-08,weekly-report,BNB-USD,crypto,Acumulação avançada,63,Acumulacao avancada,649.4299926757812,662.101318359375,570.6839599609375,False,,,2026-05-08T20:07:46
2026-05-08,weekly-report,XRP-USD,crypto,Acumulação avançada,63,Acumulacao avancada,1.4170000553131104,1.4600750207901,1.2728489637374878,False,,,2026-05-08T20:07:46
2026-05-08,weekly-report,TIA-USD,crypto,Acumulação avançada,63,Acumulacao avancada,0.4420999884605407,0.4526140391826629,0.2795160114765167,False,,,2026-05-08T20:07:46
2026-05-08,weekly-report,ETH-USD,crypto,Acumulação inicial,59,Acumulacao inicial,2308.360107421875,2423.040283203125,1804.1136474609373,False,,,2026-05-08T20:07:46
2026-05-08,weekly-report,RENDER-USD,crypto,Acumulação inicial,59,Acumulacao inicial,2.0429999828338623,2.06039834022522,1.240162014961243,False,,,2026-05-08T20:07:46
2026-05-08,weekly-report,DOT-USD,crypto,Acumulação inicial,58,Acumulacao inicial,1.3760000467300415,1.388980746269226,1.1484620571136477,False,,,2026-05-08T20:07:46
2026-05-08,weekly-report,OP-USD,crypto,Acumulação inicial,58,Acumulacao inicial,0.1739999949932098,0.1805529594421386,0.0999459996819496,False,,,2026-05-08T20:07:46
2026-05-08,weekly-report,NEAR-USD,crypto,Acumulação inicial,57,Acumulacao inicial,1.5889999866485596,1.5985376834869385,0.9364439845085144,False,,,2026-05-08T20:07:46
2026-05-08,weekly-report,FIL-USD,crypto,Acumulação inicial,57,Acumulacao inicial,1.2899999618530271,1.2936198711395264,0.7867410182952881,False,,,2026-05-08T20:07:46
2026-05-08,weekly-report,BTC-USD,crypto,Acumulação inicial,56,Acumulacao inicial,80220.328125,82792.2109375,62553.1875,False,,,2026-05-08T20:07:46
2026-05-08,weekly-report,FET-USD,crypto,Acumulação inicial,56,Acumulacao inicial,0.2335000038146972,0.2362675666809082,0.140187993645668,False,,,2026-05-08T20:07:46
2026-05-08,weekly-report,ATOM-USD,crypto,Acumulação inicial,54,Acumulacao inicial,1.944000005722046,2.054258108139038,1.614169001579285,False,,,2026-05-08T20:07:46
2026-05-08,weekly-report,ICP-USD,crypto,Acumulação inicial,54,Acumulacao inicial,3.513999938964844,3.662468671798706,2.017029047012329,False,,,2026-05-08T20:07:46
2026-05-08,weekly-report,SLV,commodities,Acumulação inicial,53,Acumulacao inicial,73.01000213623047,75.16000366210938,60.369998931884766,False,,,2026-05-08T20:07:46
2026-05-08,weekly-report,CPER,commodities,Acumulação inicial,53,Acumulacao inicial,38.27000045776367,38.34999847412109,32.310001373291016,False,,,2026-05-08T20:07:46
2025-06-24,weekly-report,APT-USD,crypto,Acumulação inicial,52,Acumulacao inicial,0.0001309999934164,0.0001320000010309,0.0001309999934164,False,,,2026-05-08T20:07:46
2026-05-08,weekly-report,CORN,commodities,Acumulação inicial,51,Acumulacao inicial,18.61000061035156,19.1299991607666,17.0,False,,,2026-05-08T20:07:46
2026-05-08,weekly-report,SPY,equity_indices,Acumulação inicial,51,Acumulacao inicial,737.6199951171875,738.0700073242188,629.280029296875,False,,,2026-05-08T20:07:46
2026-05-08,weekly-report,QQQ,equity_indices,Acumulação inicial,51,Acumulacao inicial,711.22998046875,711.22998046875,555.5999755859375,False,,,2026-05-08T20:07:46
2026-05-08,weekly-report,IWM,equity_indices,Acumulação inicial,51,Acumulacao inicial,284.1700134277344,287.5799865722656,238.69000244140625,False,,,2026-05-08T20:07:46
2026-05-08,weekly-report,VTI,equity_indices,Acumulação inicial,51,Acumulacao inicial,362.8699951171875,363.125,310.3999938964844,False,,,2026-05-08T20:07:46
2026-05-08,weekly-report,EEM,equity_indices,Acumulação inicial,51,Acumulacao inicial,67.94000244140625,67.95999908447266,54.43999862670898,False,,,2026-05-08T20:07:46
2026-05-08,weekly-report,ACWI,equity_indices,Acumulação inicial,51,Acumulacao inicial,155.3800048828125,155.61000061035156,133.64999389648438,False,,,2026-05-08T20:07:46
2026-05-08,weekly-report,VT,equity_indices,Acumulação inicial,51,Acumulacao inicial,155.17999267578125,155.30999755859375,133.64999389648438,False,,,2026-05-08T20:07:46
2026-05-08,weekly-report,VEA,equity_indices,Acumulação inicial,51,Acumulacao inicial,70.83000183105469,71.12000274658203,61.68000030517578,False,,,2026-05-08T20:07:46
2026-05-08,weekly-report,VWO,equity_indices,Acumulação inicial,51,Acumulacao inicial,60.540000915527344,61.02999877929688,52.20000076293945,False,,,2026-05-08T20:07:46
2026-05-08,weekly-report,QQQM,equity_indices,Acumulação inicial,51,Acumulacao inicial,292.82000732421875,292.82000732421875,228.75,False,,,2026-05-08T20:07:46
2026-05-08,weekly-report,RSP,equity_indices,Acumulação inicial,51,Acumulacao inicial,204.1000061035156,205.52999877929688,187.3600006103516,False,,,2026-05-08T20:07:46
2026-05-08,weekly-report,MDY,equity_indices,Acumulação inicial,51,Acumulacao inicial,675.239990234375,685.5,597.030029296875,False,,,2026-05-08T20:07:46
2026-05-08,weekly-report,IJH,equity_indices,Acumulação inicial,51,Acumulacao inicial,73.98999786376953,75.1500015258789,65.37000274658203,False,,,2026-05-08T20:07:46
2026-05-08,weekly-report,ASHR,emerging_markets,Acumulação inicial,51,Acumulacao inicial,35.72999954223633,36.02999877929688,31.89999961853028,False,,,2026-05-08T20:07:46
2025-01-08,weekly-report,FM,emerging_markets,Acumulação inicial,51,Acumulacao inicial,27.190000534057617,27.26000022888184,26.85481356126953,False,,,2026-05-08T20:07:46
2026-05-08,weekly-report,DBA,commodities,Possível estabilização,49,Possivel estabilizacao,27.96999931335449,28.3700008392334,25.43000030517578,False,,,2026-05-08T20:07:46
2026-05-08,weekly-report,V,banks,Possível estabilização,49,Possivel estabilizacao,318.7900085449219,341.9800109863281,293.8900146484375,False,,,2026-05-08T20:07:46
2026-05-08,weekly-report,FXI,emerging_markets,Possível estabilização,49,Possivel estabilizacao,37.2400016784668,37.880001068115234,34.77000045776367,False,,,2026-05-08T20:07:46
2026-05-08,weekly-report,BCH-USD,crypto,Possível estabilização,49,Possivel estabilizacao,450.5700073242188,486.95941162109375,420.3492126464844,False,,,2026-05-08T20:07:46
2026-05-08,weekly-report,U,growth_stocks,Possível estabilização,48,Possivel estabilizacao,28.15999984741211,30.64999961853028,16.780000686645508,False,,,2026-05-08T20:07:46
2026-05-08,weekly-report,DKNG,growth_stocks,Possível estabilização,48,Possivel estabilizacao,25.520000457763672,27.209999084472656,20.459999084472656,False,,,2026-05-08T20:07:46
2026-05-08,weekly-report,ORCL,mega_caps,Possível estabilização,48,Possivel estabilizacao,195.9499969482422,200.1499938964844,134.57000732421875,False,,,2026-05-08T20:07:46
2025-04-23,weekly-report,STX-USD,crypto,Possível estabilização,48,Possivel estabilizacao,0.0028339999262243,0.027998000383377,0.0014009999576956,False,,,2026-05-08T20:07:46
2026-05-08,weekly-report,PICK,commodities,Possível estabilização,47,Possivel estabilizacao,64.83000183105469,65.80999755859375,51.15999984741211,False,,,2026-05-08T20:07:46
2026-05-08,weekly-report,SOYB,commodities,Possível estabilização,46,Possivel estabilizacao,25.0,25.280000686645508,21.690000534057617,False,,,2026-05-08T20:07:46
2026-05-08,weekly-report,DIA,equity_indices,Possível estabilização,46,Possivel estabilizacao,496.1300048828125,501.2000122070313,450.248917213252,False,,,2026-05-08T20:07:46
